0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,label
3,a,-1d,3.56673616,-42,5.373001478,F,300,0,342.274239,0,364.8666806,y,2,305,1,S,2.58783141,a7,,-9.247072698,0
1,a,181d,,94,7.751243105,I,100,0,230.2658887,14,2.175291184,n,2,493,0,M,4.483495508,a8,B,38.54419353,1
1,b,-1d,3.172415281,665,7.509669886,C,170,0,283.4751857,0,348.6495114,n,2,238,0,M,4.284457225,a11,,38.8167372,0
1,a,-1d,1.198130966,,5.583464208,D,70,1,197.1285374,0,191.6910706,y,2,208,0,S,2.963326225,a4,,38.32726879,0
25,unknown,-1d,2.829795954,33,6.69334737,A,200,1,299.6958376,0,222.3129624,y,3,14,0,M,4.083415334,a6,,40.49212568,0
4,a,-1d,6.47326145,8029,6.829057018,B,140,1,264.5047347,0,255.0124367,n,3,593,0,M,3.181311403,a8,,-15.40171507,1
2,unknown,-1d,4.422920832,-618,7.331664569,G,270,0,332.0713315,0,222.02046,y,2,,0,M,3.880105352,a6,,34.82965844,0
3,a,-1d,1.58177585,394,6.731701397,G,50,1,162.4466273,0,464.4689581,n,0,52,0,M,3.674206704,a5,,21.76674773,0
5,a,-1d,11.99428272,264,7.259134526,B,310,1,343.3545316,0,340.0141148,y,2,1150,0,M,4.615185103,a7,,50.6607177,1
4,a,149d,5.472823919,560,6.84289662,D,160,1,278.4633582,2,358.2693793,y,1,122,0,M,3.743149788,a4,A,21.74648929,0
2,a,175d,4.561359291,792,6.88556586,D,190,1,296.9972503,12,70.89184677,y,1,,0,M,3.743149788,a11,C,45.34685429,0
1,a,-1d,3.236479879,0,6.642565586,D,170,1,285.5785207,0,467.3775487,n,2,113,0,M,3.60493303,a11,,47.54681551,0
1,a,-1d,10.12479097,232,6.946102537,B,290,0,337.8464878,0,312.9925036,n,2,366,0,M,3.60493303,a1,,17.52266527,0
1,a,232d,1.633356878,390,5.55216215,A,290,0,336.8307755,4,573.7600473,n,3,845,0,S,2.740113617,a9,B,54.75964623,1
1,unknown,-1d,7.397197465,269,7.443721774,C,190,1,294.1325664,0,,n,3,149,0,M,4.150667228,a6,,-3.528592635,0
6,unknown,-1d,5.932707619,1497,6.75773412,D,190,1,295.0917964,0,304.4574046,n,3,374,0,M,4.015911887,a5,,29.40609941,0
2,a,-1d,10.30307833,0,7.811214776,G,290,0,336.9869835,0,528.4672406,n,0,83,0,M,4.680750939,a7,,62.6802809,0
4,a,-1d,7.536982514,2512,7.613359353,E,290,0,337.7127256,0,642.422797,n,3,167,0,M,4.876409691,a7,,26.18925568,0
9,b,8d,-2.493105957,904,6.145455166,K,50,0,161.994617,13,101.2070491,n,2,36,0,S,3.324177188,a2,C,76.67261307,0
3,unknown,-1d,0.119061739,2445,8.558955667,C,190,0,295.5806432,0,175.4157882,n,0,1403,0,M,4.811357228,a6,,13.81826172,0
2,a,-1d,-1.211303213,496,7.740911895,E,150,1,273.1950848,0,133.9589114,n,2,655,0,D,4.941302535,a5,,37.78910972,1
10,a,331d,3.466696525,-104,6.283487977,D,150,1,271.2354077,16,213.27502,n,1,34,0,S,3.109170867,a5,C,43.15098713,0
3,a,-1d,8.749402785,881,7.010179072,G,300,0,339.9397549,0,278.3190793,n,3,257,0,M,3.674206704,a10,,22.14262404,1
1,a,91d,11.6188985,583,7.445002168,A,170,0,284.5988577,2,250.6812525,n,3,209,0,M,4.417357621,a11,A,15.94332811,1
6,unknown,-1d,6.369725809,1568,7.834466426,D,210,0,304.9640784,0,221.3184168,n,2,,0,M,4.217677943,a5,,51.00898325,0
1,a,94d,2.15834728,924,6.763803914,A,70,0,194.2994278,3,19.47938623,n,3,231,0,S,2.963326225,a9,B,5.623522896,1
1,unknown,-1d,4.246482174,20718,7.774316113,A,140,1,266.252322,0,220.9203803,n,3,125,0,M,4.150667228,a5,,15.48809478,0
1,a,-1d,10.05219173,63,6.178567355,A,240,1,319.5092462,0,358.6412013,n,3,203,0,M,3.535312026,a7,,58.73812135,0
12,a,,11.40321047,-382,7.90673168,A,310,0,343.0046384,0,695.1073194,n,2,644,0,M,4.811357228,a7,,43.93170551,1
2,a,169d,3.007660244,2854,6.358593651,F,180,1,290.0500715,1,244.1144677,n,2,354,0,S,3.60493303,a11,A,-5.406913118,0
2,a,-1d,4.326743406,0,7.773624647,J,170,1,284.4920176,0,121.5473252,n,1,1303,0,M,4.615185103,a7,,17.32493934,1
2,b,-1d,8.479611496,0,6.71539895,B,310,1,342.9169342,0,370.7240146,n,2,,0,M,4.015911887,a7,,20.31174932,0
4,a,-1d,5.908295788,305,6.966120644,B,280,1,334.1727899,0,1023.676429,n,2,82,0,D,3.743149788,a8,,48.23600247,0
1,unknown,-1d,3.716572139,62,6.25127279,B,130,1,258.5611066,0,216.4789861,y,1,120,0,M,3.036519946,a5,,33.8408137,0
1,a,-1d,8.230171705,-147,7.588537493,B,200,1,300.8195761,0,334.6235805,n,2,390,0,M,4.217677943,a4,,28.09262811,0
2,b,-1d,-1.153690258,29,7.272583685,D,70,0,195.17517,0,368.9105386,n,0,118,0,S,3.60493303,a7,,22.66651221,0
6,a,-1d,5.269126306,-292,6.224895158,A,190,1,296.14547,0,284.8450163,n,3,181,0,S,3.181311403,a8,,-2.501028137,0
2,a,-1d,9.430510036,559,7.76193566,A,280,0,334.5582064,0,420.0876995,n,0,271,0,M,4.615185103,a1,,45.68834704,0
8,unknown,-1d,6.294876314,-18,6.296294131,J,50,1,161.4931049,0,80.22257432,n,2,27,0,D,3.109170867,a6,,2.722377106,0
1,unknown,-1d,4.544145152,563,6.367000771,D,70,1,195.570129,0,119.7344349,n,2,,0,M,3.60493303,a5,,50.00285075,0
2,a,-1d,-1.398986155,1418,5.925962871,A,130,1,257.5364935,0,314.0331723,y,3,,0,M,2.889554101,a4,,42.37817915,0
1,a,-1d,1.292721944,2313,7.636772994,B,50,0,162.3562744,0,254.6868568,n,3,553,0,M,4.284457225,a8,,9.073387479,1
3,a,-1d,4.536410367,1971,7.035766931,B,210,1,304.7981156,0,82.83458142,n,2,182,0,M,3.948145828,a11,,15.45212712,0
3,a,371d,1.1388827,430,7.086474858,D,140,0,264.7939834,8,160.4529396,n,1,340,0,M,4.150667228,a5,A,28.6592159,0
1,unknown,-1d,3.25272257,8749,6.091468498,F,210,1,304.3711036,0,351.7757951,y,2,294,0,M,3.036519946,a10,,28.45890166,1
1,unknown,-1d,6.348866637,1275,7.854937021,J,60,0,179.7903323,0,121.9448078,n,1,92,0,M,4.35101424,a6,,37.01828157,0
3,a,-1d,2.984973515,11,7.620141854,I,70,0,195.3360998,0,405.0879688,n,1,111,0,M,3.743149788,a7,,39.34496865,0
1,unknown,-1d,1.144273788,398,5.87966906,D,190,1,296.0274059,0,208.9579855,n,2,,0,M,3.394954396,a5,,-5.204868669,0
6,unknown,-1d,4.123021501,2610,7.320415909,D,200,1,302.3759754,0,157.1951341,y,1,181,0,M,4.284457225,a5,,1.389868605,0
1,unknown,-1d,8.27146743,15,7.172403185,D,60,1,179.5461272,0,321.7167048,n,1,230,0,M,3.743149788,a5,,45.42389781,0
3,a,-1d,-1.114975583,0,6.706694166,D,220,0,308.4607875,0,48.34430008,n,1,570,0,M,3.811777842,a6,,28.06946076,0
1,a,-1d,4.291215495,71,5.981403609,H,150,0,271.4709298,0,276.5045975,n,3,651,0,S,3.252971145,a6,,31.08414126,1
1,a,-1d,9.242575821,1349,7.672741134,A,280,1,333.4112628,0,233.5732533,y,3,,0,D,4.284457225,a1,,36.85827296,0
2,a,364d,-3.473117843,739,7.391470147,D,140,1,265.7580256,1,10.81050586,n,1,172,0,S,4.746139593,a5,A,18.24237283,0
7,a,325d,2.746271835,985,7.272238414,F,110,1,239.2015567,19,41.14479412,y,2,,0,S,3.880105352,a5,A,31.75536008,0
1,unknown,-1d,4.558225996,1397,6.217833198,D,120,1,250.0484348,0,434.8975278,n,1,10,0,M,3.535312026,a6,,49.593978,0
1,a,-1d,1.749780771,616,6.501787332,D,90,0,220.7012175,0,171.6380418,n,2,317,0,M,3.252971145,a7,,35.4802459,0
16,b,-1d,10.16528989,-6,7.1212398,A,310,0,344.4519037,0,407.452467,n,3,29,0,M,4.680750939,a7,,28.13395582,0
3,unknown,-1d,6.5011201,0,5.729887429,F,290,0,337.4886742,0,637.8280597,n,2,59,1,M,3.535312026,a5,,-5.83545148,0
1,a,2d,5.126663465,642,8.03903635,G,300,1,342.9927077,3,312.2520603,n,2,16,0,M,4.680750939,a1,C,19.77413513,0
1,unknown,-1d,8.237580434,0,5.230887391,F,270,0,329.6293591,0,195.7204778,n,2,755,0,M,2.58783141,a5,,3.460432454,0
15,unknown,-1d,3.646048679,213,6.872477272,D,160,1,277.8954834,0,289.8994288,n,2,,0,M,3.465325644,a6,,41.69706009,0
2,unknown,-1d,5.169376936,1,8.653241987,J,110,0,240.7388348,0,297.3707217,n,1,,0,S,4.680750939,a6,,7.323550459,0
2,unknown,-1d,4.036449903,126,6.885158492,G,200,1,299.722968,0,469.050348,n,3,351,0,S,3.811777842,a6,,18.16434677,0
2,b,-1d,9.562793899,0,7.557572187,F,210,0,303.6602415,,291.6464529,y,2,47,0,S,4.150667228,a11,,26.35943018,0
9,a,-1d,-2.959396477,1013,5.590448281,C,30,1,109.4648684,0,70.55034535,n,2,24,0,M,2.889554101,a2,,13.7823412,0
3,a,179d,11.82712636,980,6.666847454,F,300,0,341.4927891,4,617.8930286,n,3,156,0,S,3.324177188,a7,A,-34.08659977,0
1,a,42d,10.04173156,15485,6.12223836,B,260,0,326.7151841,1,384.8470081,n,2,83,0,M,3.324177188,a5,B,28.61522026,0
1,a,-1d,2.390173565,459,8.884910317,E,170,0,285.0826827,0,472.9003507,n,3,281,0,M,5.772477467,a2,,49.728218,1
1,a,74d,3.29453872,11115,6.621351709,B,230,0,314.7453742,2,490.3987824,n,0,476,0,S,3.811777842,a10,B,36.95324685,1
4,a,-1d,4.774894952,221,7.86875341,F,290,0,336.6797753,0,257.2025423,n,2,92,0,M,4.941302535,a8,,32.11356235,0
1,,364d,5.927241559,396,5.850952113,F,180,1,289.4346408,,221.7366129,n,2,88,0,S,3.036519946,a5,A,38.3201328,0
1,a,58d,3.697590686,5437,5.948397873,A,70,0,195.4580045,3,108.1117769,n,3,201,0,S,3.109170867,a10,A,4.179199166,1
4,a,-1d,6.074603588,1236,8.287762228,E,140,1,266.4115511,0,790.7365841,n,3,335,1,D,5.645933265,a9,,63.91893806,1
1,a,-1d,6.319576547,-230,4.840657882,I,210,1,305.8710928,0,507.5724442,n,2,113,0,S,2.510486569,a7,,14.93152423,0
2,a,-1d,8.65758382,19,8.001441399,F,260,0,326.4155307,0,215.4471944,n,3,131,0,M,4.549435581,a8,,-6.422915754,0
2,a,-1d,0.509763769,2261,6.824129924,G,80,1,209.482011,0,193.8758444,y,2,250,0,M,2.889554101,a7,,26.32751098,0
3,unknown,-1d,2.724585082,931,5.991889438,G,290,1,337.6127427,0,44.03085684,n,2,,0,M,3.109170867,a5,,17.65877368,0
1,a,-1d,-2.77056331,450,5.123666927,D,30,0,109.7575954,0,202.7831536,y,2,542,0,S,2.58783141,a2,,29.36698384,0
5,unknown,-1d,-1.924982922,1430,7.704365351,G,30,1,109.68586,0,168.3623146,n,2,666,0,S,4.746139593,a6,,15.28975961,0
5,a,-1d,-0.802455777,1029,6.330587122,B,90,1,220.7775017,0,486.7558608,n,2,345,0,M,3.109170867,a2,,28.74474935,0
4,a,-1d,5.962143239,450,5.543048433,B,140,0,264.9013004,0,666.0202397,y,2,72,0,M,2.889554101,a7,,35.35448247,0
3,a,199d,7.788635404,486,5.431082653,K,130,0,258.8312563,4,191.0606827,n,2,,0,S,2.510486569,a9,A,-12.78837059,1
4,a,-1d,7.560665527,1077,6.310509562,A,180,0,290.1210979,0,437.7647086,n,3,,0,S,2.889554101,a8,,-5.572165977,0
3,b,-1d,14.87262594,1413,,B,280,1,334.2484858,0,441.9105679,n,2,75,0,D,3.811777842,a7,,45.60274139,0
3,unknown,-1d,4.749792113,425,6.807523927,B,190,1,295.0748428,0,31.26474035,n,0,124,0,M,4.35101424,a5,,-52.49710904,0
2,a,251d,6.097688167,475,7.39092339,D,290,1,337.4831737,7,725.3933552,y,1,99,0,M,4.083415334,a1,C,8.194649187,0
1,a,-1d,7.129763329,103,5.936214327,B,210,1,305.9178095,0,588.4133609,n,2,,0,D,3.252971145,a7,,22.95752937,0
2,unknown,-1d,6.122011662,1157,5.97268444,G,210,1,305.4336599,0,595.2970067,n,2,103,0,S,3.181311403,a5,,6.601167497,0
1,a,461d,2.468165099,100,7.150437914,F,110,1,239.1910964,1,129.3949847,n,2,221,0,S,3.60493303,a8,B,-11.44301803,1
5,a,-1d,8.933904291,346,7.164750702,C,210,1,305.1656605,0,69.54317262,n,1,9,0,M,3.811777842,a11,,27.44139756,0
1,unknown,-1d,4.469866258,3528,5.783405359,B,210,1,,0,0.005596882,n,2,226,0,M,3.535312026,a5,,26.08163222,0
1,a,-1d,5.087562242,283,6.43470039,A,230,1,313.2074698,0,436.4654151,n,2,761,0,D,3.743149788,a7,,-9.93631304,1
1,a,-1d,8.038010891,6483,9.109519059,A,130,0,257.5695111,0,187.2436778,n,3,275,0,S,5.327585968,a8,,-21.2970151,0
2,a,282d,-1.086044549,0,5.952668343,G,60,0,180.6071582,3,28.55529255,n,1,,0,M,3.535312026,a5,A,6.052754966,0
1,a,461d,7.084106962,7766,7.962996467,B,250,1,322.9215801,1,521.8037882,n,2,1422,0,M,4.876409691,a2,A,9.89205414,1
2,a,-1d,2.892836143,3412,6.894323105,D,120,1,249.2497013,0,175.7568379,n,2,,0,M,3.948145828,a5,,78.62547175,0
2,a,463d,2.777849029,484,5.911288598,B,120,1,248.6641654,1,476.4087214,n,2,668,0,M,3.036519946,a8,B,36.99082638,1
2,a,285d,3.836882933,264,6.013953378,B,200,1,299.0355103,1,428.5493604,y,2,414,0,M,3.394954396,a4,A,1.359677834,0
1,a,-1d,0.26703962,483,6.05296785,I,30,0,109.0711055,0,249.8896784,n,1,115,0,S,3.252971145,a2,,29.89159904,0
4,unknown,-1d,7.463811578,-1249,6.309660343,F,190,1,295.4155882,0,207.5247942,y,2,83,1,M,3.880105352,a5,,-7.382896778,0
1,a,-1d,-0.773777516,152,5.91817737,D,80,1,208.8836125,0,74.82013358,y,2,831,0,M,2.963326225,a7,,10.86602317,1
1,unknown,-1d,-2.979871063,-291,7.749735618,G,70,1,196.6828594,0,30.39250794,y,1,,0,D,4.483495508,a5,,16.05612603,1
1,a,183d,4.589762249,180,5.81012365,D,140,0,264.096419,2,287.2984453,n,2,,0,S,2.889554101,a7,A,33.22397476,0
2,a,-1d,3.531577561,6,6.314168284,D,120,1,250.3598229,0,275.4884332,n,2,136,0,M,3.394954396,a5,,45.84395134,0
2,a,149d,6.852077161,1947,7.654012463,E,300,0,343.5709361,3,673.5282526,n,1,631,0,M,4.680750939,a10,A,20.75683252,0
1,a,-1d,9.217284139,628,6.306232944,H,300,0,341.8293252,0,295.8599749,n,3,90,0,S,3.60493303,a1,,37.58903286,0
2,unknown,-1d,-2.590829435,15,6.623981878,F,50,0,161.0386196,0,148.3539497,n,2,,0,M,3.535312026,a6,,32.53923228,0
2,a,-1d,4.796887118,260,7.375146191,A,80,0,209.3817292,0,454.4253987,y,3,138,0,M,4.083415334,a8,,46.6962774,0
1,a,120d,9.41178613,222,5.156995898,A,260,0,327.5199517,3,580.6663495,n,3,318,0,S,2.58783141,a10,B,-6.376193317,1
8,a,-1d,8.398118153,552,6.101559021,A,280,0,334.6814243,0,228.3916142,n,3,761,0,M,3.60493303,a7,,35.80201427,0
5,a,-1d,6.901409654,276,6.599818315,A,270,0,329.3485593,0,206.5387715,n,3,62,0,M,4.217677943,a8,,18.26957274,0
2,a,-1d,-0.475345744,123,5.861978971,D,20,0,70.07711938,0,4.365884979,n,2,175,0,S,3.109170867,a2,,10.67440811,0
2,b,-1d,5.387403852,4576,6.944190236,H,300,0,342.2953481,0,223.5402593,n,1,82,0,M,4.483495508,a7,,62.11405297,0
3,a,-1d,5.735872511,788,7.053202591,B,220,0,310.310148,0,275.3617235,y,3,168,0,M,3.811777842,a7,,46.21529449,0
3,a,-1d,1.59892117,0,7.82732309,A,70,0,194.0780521,0,157.197597,n,3,401,0,M,4.941302535,a8,,46.89374372,1
1,unknown,-1d,2.820958675,401,6.619056314,A,60,0,177.9131026,0,272.8425297,n,0,126,0,D,3.535312026,a6,,21.45057938,0
2,a,-1d,2.538231932,191,5.068294367,D,200,1,299.153603,0,484.0113151,n,2,401,0,M,2.664353814,a4,,54.02876966,0
2,a,-1d,3.285829772,-433,5.900737132,G,210,1,305.9130222,0,169.0642729,n,2,111,1,M,3.465325644,a7,,-4.341717482,0
2,a,189d,12.3564262,199,7.835717337,F,280,0,333.9700102,1,295.885562,n,2,978,0,M,4.417357621,a1,C,16.5753397,0
1,a,144d,-0.344813561,7735,7.217511265,D,130,1,258.7850398,2,251.0978433,n,1,166,0,M,3.743149788,a4,A,28.36980417,0
1,a,189d,6.658367362,763,6.382554661,A,220,0,309.9280802,1,288.1360453,n,3,543,0,S,3.535312026,a2,A,-7.067503406,1
1,unknown,-1d,7.130706648,201,5.53824876,A,200,1,300.1909725,0,382.990669,n,3,280,0,S,3.109170867,a5,,31.07523143,0
1,unknown,-1d,1.331401484,2269,7.229168469,E,200,0,300.3533773,0,361.2480071,n,3,1210,0,M,4.417357621,a6,,33.58816642,1
3,unknown,-1d,11.15686046,1954,5.731097069,F,300,1,340.0275466,0,306.6210559,y,2,,0,M,3.324177188,a5,,53.52040615,0
2,unknown,-1d,5.402303327,690,7.776837403,D,150,1,271.6441526,0,4.20653042,n,1,309,0,M,4.680750939,a5,,35.89542058,0
29,b,-1d,9.973432796,2,6.825927108,B,310,1,343.4267113,0,706.2052046,y,2,,0,S,3.535312026,a7,,42.18902414,0
4,b,-1d,11.37866464,527,8.006890449,D,230,0,313.3765878,0,395.5282839,y,2,122,0,M,4.680750939,a7,,30.10764889,0
12,unknown,-1d,4.841880936,1276,7.578479793,J,200,0,300.4511386,0,214.3577058,n,0,,0,D,4.615185103,a6,,44.9525016,0
1,unknown,-1d,9.671620224,58,6.083675179,D,210,1,304.2914473,0,7.713289491,n,2,,0,S,2.963326225,a5,,23.48172307,0
3,a,-1d,2.74155241,3684,6.74614485,A,170,1,285.0935684,0,257.274628,n,2,35,0,S,3.880105352,a11,,5.740943623,0
2,a,-1d,0.562339072,1880,7.034134705,A,120,0,249.4645315,0,42.5039397,n,2,768,0,M,3.535312026,a8,,2.345932365,1
3,a,-1d,-0.577125556,14889,5.619696072,I,30,1,109.497082,0,72.61547762,n,3,22,0,S,3.109170867,a2,,31.58485059,0
1,a,-1d,-4.864799786,-258,5.24426425,G,50,1,161.4378464,0,138.9709792,n,2,259,0,D,3.181311403,a5,,36.36642465,0
1,a,-1d,5.882007444,992,6.629444279,A,10,0,2.446330353,0,31.15000287,y,3,238,0,S,3.252971145,a9,,36.44608509,1
3,a,-1d,4.997979197,128,5.567386832,A,280,1,334.2738952,0,694.8287571,n,3,320,0,M,3.036519946,a7,,1.801552606,0
2,a,-1d,2.690559539,717,7.727673364,C,300,0,342.6714569,0,817.5387445,n,0,594,0,S,4.483495508,a7,,45.31871668,0
1,unknown,-1d,3.727959137,1607,6.693620962,A,300,1,340.6794636,0,467.0107919,n,2,108,0,M,3.743149788,a5,,25.13666481,0
2,unknown,-1d,-0.27530554,147,6.918044857,D,30,1,112.3880049,0,166.1081721,n,1,478,0,M,3.948145828,a6,,48.75901437,0
1,b,-1d,-1.127990586,0,6.36808744,C,130,0,258.0443882,0,235.0884682,n,2,160,0,S,2.963326225,a11,,50.41134737,1
2,a,-1d,5.462767833,19,6.828482715,A,250,0,322.4925753,0,256.6915204,n,3,186,0,M,4.083415334,a7,,48.90484012,0
1,a,-1d,2.104030762,273,7.029839496,J,210,0,306.4248495,0,170.124216,n,1,354,0,D,3.743149788,a4,,16.62613116,0
1,a,105d,0.613228101,273,7.413990948,A,150,1,272.5098414,3,230.9218994,n,3,1962,0,M,4.015911887,a9,A,36.29167925,1
1,a,-1d,-0.624959517,1923,4.838928766,A,80,0,209.7496454,0,408.4271549,y,2,71,0,S,2.510486569,a7,,12.01192604,0
1,a,253d,-0.015151061,310,6.608943055,B,60,1,178.7585754,1,234.5062941,n,2,,0,M,3.880105352,a2,A,35.65136621,0
3,unknown,-1d,0.054092341,0,7.081393531,D,30,1,111.5584942,0,58.71010072,n,1,329,0,M,3.60493303,a6,,32.12417006,0
1,a,-1d,-2.223310581,1612,7.299727432,D,20,1,69.47691356,0,389.9327144,n,2,1164,0,M,4.083415334,a4,,34.87989774,1
1,a,184d,1.926585357,1,7.276934944,E,190,0,295.0540658,1,213.547533,n,2,,0,D,4.941302535,a2,B,16.96440012,1
2,b,91d,-1.089689411,1285,9.322486499,E,10,0,-0.864254684,7,313.4836887,n,3,280,0,S,5.709258955,a2,A,45.23346099,0
4,unknown,-1d,8.392694207,557,7.629890995,A,170,1,283.1957881,0,216.3918805,n,3,200,0,M,4.284457225,a6,,27.03077046,0
1,a,-1d,2.393911913,85,6.011555345,G,160,0,277.5717264,0,332.7060644,n,2,151,0,S,2.963326225,a7,,10.84459964,0
11,a,-1d,-0.285271121,75,5.95455109,A,80,0,207.8999828,0,324.2040481,y,3,82,0,S,3.252971145,a8,,14.15579511,0
2,unknown,-1d,6.662710826,6429,5.794153515,F,270,1,328.9053172,0,511.3296863,y,2,345,0,M,2.740113617,a5,,35.83454392,0
2,a,95d,-2.037872997,2976,5.897142457,B,90,1,219.3922918,12,38.86467331,n,3,,0,M,3.109170867,a11,C,37.60369776,0
2,b,-1d,13.16847001,2735,8.905303137,E,260,0,328.3864003,0,521.5256,n,1,,0,M,6.087060459,a2,,43.2629903,0
2,a,-1d,-2.837808512,6483,7.801074056,D,160,1,279.4255982,0,343.991977,n,2,125,0,S,4.680750939,a4,,7.514437012,0
1,a,-1d,2.351061614,1119,5.367091216,F,120,1,248.5539519,0,55.05850015,n,2,,0,M,2.740113617,a5,,14.71992031,0
1,a,-1d,-0.923100019,364,7.790082399,E,50,0,162.8760964,0,123.0105079,n,2,105,0,M,4.680750939,a8,,5.217755013,0
2,a,-1d,8.022820562,394,7.274995434,F,290,0,339.4511419,0,542.270728,n,2,551,0,M,3.535312026,a7,,22.03147661,0
1,a,-1d,7.159853737,-81,6.073828505,D,220,1,308.9736873,0,95.64402614,n,1,261,0,M,2.963326225,a7,,22.44254136,0
1,unknown,-1d,5.610287915,1596,6.553480665,D,140,1,264.2111743,0,104.9605277,n,2,760,0,M,4.150667228,a5,,13.13442918,1
2,a,180d,2.999961165,4683,5.664533486,A,40,1,138.9366152,1,574.4211245,n,3,334,0,S,2.58783141,a5,A,58.54324252,0
2,a,299d,3.653587708,246,7.122358359,F,130,1,256.198868,5,168.7992114,n,1,234,0,M,4.284457225,a5,A,35.68072122,0
3,a,186d,7.939271784,431,4.737728407,K,150,0,272.5089728,2,85.37348974,n,2,201,0,S,2.353052342,a2,B,14.33436567,1
2,b,-1d,-0.058476859,580,7.355832458,D,40,1,139.4127745,0,315.2313392,n,1,,0,M,4.015911887,a2,,-36.74703772,0
2,a,-1d,1.622526075,113,8.016735426,A,30,0,111.5545113,0,24.91640518,n,3,191,0,M,4.746139593,a2,,0.186629461,0
2,a,98d,-0.453413382,1130,5.761114325,B,40,0,140.0625444,1,216.6378836,n,2,96,0,S,3.465325644,a6,B,4.492973713,1
1,b,-1d,7.38827138,586,8.434508988,A,100,0,230.1925956,0,52.20627914,n,3,123,0,M,4.680750939,a7,,31.52730916,0
1,a,201d,1.596767286,202,5.865561671,B,40,1,140.0230037,1,114.8068707,n,2,429,0,D,3.036519946,a2,A,45.06085412,0
1,a,-1d,8.243748679,0,6.355739921,B,210,1,304.010901,0,344.1511719,y,2,83,0,M,3.535312026,a11,,23.65653776,0
4,a,-1d,1.936156908,-808,7.710698017,E,80,1,210.2973498,0,36.98825433,n,2,75,0,D,4.811357228,a5,,30.24133722,0
11,a,-1d,-2.182070726,184,6.244713857,D,160,0,278.8826175,0,73.61466727,y,2,,0,M,3.811777842,a7,,25.67074907,1
1,a,-1d,6.5342034,133,5.762227129,G,150,0,271.7721244,0,107.3016949,n,2,,0,S,3.036519946,a4,,-0.621363312,1
3,a,-1d,-1.971477654,756,6.969170548,F,70,0,196.4180358,0,39.33021855,n,0,116,0,M,3.743149788,a5,,17.32366905,0
3,a,-1d,1.066814493,1293,6.713677517,G,130,1,257.5755647,0,239.7867076,n,2,,0,M,3.60493303,a4,,19.3467683,0
1,a,79d,6.344141259,228,4.791358727,K,200,0,299.5876848,1,463.9697895,n,2,99,0,S,2.432252128,a8,A,36.69350399,0
1,unknown,-1d,4.270671309,440,5.78052173,G,20,1,71.11122903,0,50.71945657,n,2,101,0,D,3.252971145,a6,,-14.35564788,0
4,a,-1d,0.105505714,579,7.298865059,A,120,0,250.1966541,0,109.8033765,n,3,201,0,M,4.217677943,a8,,-8.850300507,0
1,unknown,-1d,7.402513729,984,5.923047935,D,290,1,338.0046184,0,533.6955333,n,1,109,0,M,3.743149788,a5,,24.09275488,0
2,a,-1d,-0.397626909,-613,5.268176423,J,150,1,270.9236873,0,321.6975469,n,2,,0,D,3.036519946,a4,,19.39701382,0
5,a,-1d,4.374073813,308,6.98895717,B,270,0,333.3670723,0,526.1969004,n,2,266,0,M,4.217677943,a7,,39.64842652,0
11,unknown,-1d,-4.495106334,224,6.151788201,A,30,0,111.9121111,0,381.6379147,n,3,120,0,D,3.181311403,a6,,37.61581829,0
6,a,-1d,-0.310070602,3531,7.179293283,F,70,1,193.8991741,0,197.1309706,n,2,,0,S,4.083415334,a7,,21.53910655,0
2,a,355d,2.847185118,355,6.516308095,C,60,1,181.6930283,1,212.2076584,n,3,183,0,M,3.252971145,a5,A,15.75408055,0
1,unknown,-1d,2.512936162,80,5.101229867,K,190,1,293.7086356,0,282.4035926,n,3,,0,S,2.740113617,a5,,43.01293349,0
2,a,-1d,6.614564893,3848,8.094066919,A,80,1,210.7653745,0,170.2421011,n,3,,0,M,4.615185103,a4,,44.53958765,1
1,a,-1d,8.348437795,826,7.259851813,D,210,1,305.8360742,0,30.31045829,n,1,853,0,M,4.680750939,a7,,18.52769167,0
1,a,-1d,6.872311482,4536,6.262559434,D,210,1,305.6060987,0,449.5311184,n,2,963,0,S,3.181311403,a11,,0.117595204,1
3,a,-1d,0.481882813,0,7.477897945,F,190,0,295.5199725,0,167.9592599,n,0,160,0,M,4.483495508,a8,,16.16991453,0
1,a,368d,5.597962595,179,7.598317871,F,150,1,272.9706092,2,165.487181,n,1,,0,D,4.746139593,a5,A,29.53641327,0
2,a,147d,6.246283087,241,6.087049762,G,170,1,283.3788431,1,86.60450215,n,2,1364,0,M,3.181311403,a4,C,62.6627229,0
1,a,-1d,2.532641986,-1085,6.896049393,G,210,0,305.1574397,0,42.96366532,y,0,,0,M,3.743149788,a11,,31.12123405,0
6,unknown,-1d,4.95142542,231,6.082646413,F,60,1,179.2811706,0,152.2702814,y,2,,0,M,3.324177188,a6,,25.93578908,0
11,a,-1d,2.348873516,1296,8.347056392,E,110,0,240.8960139,0,327.1976646,n,3,862,0,M,4.876409691,a8,,0.072139481,0
1,a,-1d,0.470815307,219,7.137897198,A,100,1,229.6391496,0,127.7747481,n,3,478,0,D,3.465325644,a7,,-5.636876029,0
3,a,323d,0.25425661,608,6.902511564,G,70,1,195.8465018,30,109.4383184,y,2,1135,0,D,3.948145828,a5,A,-13.48109009,1
4,unknown,-1d,3.334145773,4294,6.443956622,H,260,0,326.3174916,0,0.822772074,n,3,,0,S,3.252971145,a6,,12.37926979,0
